author,title,description,url,date
The Associated Press,The Latest: Indian states warn of COVID-19 vaccine shortages,Multiple Indian states are warning the federal government of COVID-19 vaccine shortages as another spike in cases threatens to overrun the country and its already-feeble medical infrastructure,https://abcnews.go.com/Health/wireStory/latest-indian-states-warn-covid-19-vaccine-shortages-76991514,2021-04-10T10:12:08Z
Meredith Deliso,High schoolers are getting the COVID-19 vaccine. What do they think?,High schoolers are getting the COVID-19 vaccine. What do they think?go.com,https://abcnews.go.com/Health/high-schoolers-covid-19-vaccine/story?id=76953580,2021-04-11T14:06:00Z
"Benjamin Siegel, Justin Gomez, Sarah Kolinovsky","Biden announces limited gun control actions, saying gun violence 'has to stop'",President Joe Biden on Thursday announced several gun control executive actions.,https://abcnews.go.com/Politics/biden-announces-limited-gun-control-actions-gun-violence/story?id=76933179,2021-04-08T17:05:33Z
HUIZHONG WU Associated Press,"China ramps up vaccination drive with free eggs, other goods",China’s success at controlling the coronavirus outbreak has resulted in a population that has seemed almost reluctant to get vaccinated,https://abcnews.go.com/Health/wireStory/china-ramps-vaccination-drive-free-eggs-goods-77109899,2021-04-16T04:07:17Z
Erin Schumaker,Native tribes have expanded vaccines to everyone in Oklahoma,Native tribes have expanded vaccines to everyone in Oklahomago.com,https://abcnews.go.com/Health/native-tribes-expanded-vaccines-oklahoma/story?id=76509074,2021-03-17T18:28:51Z
DÁNICA COTO Associated Press,St. Vincent awaits new volcanic explosions as help arrives,"Cots, tents, and respirator masks are pouring into the eastern Caribbean island of St. Vincent a day after a powerful explosion at La Soufriere volcano uprooted the lives of thousands of people who evacuated their homes under government orders",https://abcnews.go.com/International/wireStory/st-vincent-awaits-volcanic-explosions-arrives-76989951,2021-04-10T04:01:17Z
KAREL JANICEK Associated Press,Czechs partially ease lockdown; kids to return to school,The Czech government has agreed to start easing its tight lockdown in one of the hardest-hit European countries and will allow at least some children to return to school,https://abcnews.go.com/Health/wireStory/czechs-partially-ease-lockdown-kids-return-school-76904793,2021-04-06T18:29:51Z
EDDIE PELLS AP National Writer,"Baylor beatdown: Bears win title, hang 86-70 loss on Gonzaga",The fresh-as-can-be Baylor Bears obliterated wobbly-legged Gonzaga’s march to perfection in an 86-70 runaway in the national title game,https://abcnews.go.com/Sports/wireStory/baylor-beatdown-bears-win-title-hang-86-70-76891843,2021-04-06T04:19:13Z
CHRISTOPHER SHERMAN Associated Press,Mexico president focusing efforts to stop child migrants,Mexico President Andrés Manuel López Obrador says he'll travel next week to his country’s southern border to discuss with the region’s governors and mayors efforts to stop child migrants being smuggled into the country,https://abcnews.go.com/International/wireStory/mexico-president-focusing-efforts-stop-child-migrants-77068300,2021-04-14T15:37:27Z
The Associated Press,Correction: Virus Outbreak-The Latest story,"In a April 8, 2021, latest item about the coronavirus outbreak, The Associated Press, relying on a U.S. 7th Fleet news release, erroneously reported that 96% of the fleet has been fully vaccinated",https://abcnews.go.com/Health/wireStory/correction-virus-outbreak-latest-story-76985776,2021-04-09T23:36:30Z
By PETER MORRISON and DANICA KIRKA,Rioters ignore pleas for calm as violence flares in Belfast,"Police in Northern Ireland deployed water cannons for the first time in six years as they tried to disperse protesters who hurled stones, fireworks and gasoline-filled bottles at officers during another night of violence in Belfast",https://abcnews.go.com/US/wireStory/rioters-ignore-pleas-calm-violence-flares-belfast-76971559,2021-04-09T13:31:07Z
GLENN GAMBOA AP Business Writer,Spielberg donates Genesis Prize money to justice nonprofits,Steven Spielberg said Thursday that he will donate his $1 million Genesis Prize to ten nonprofits working for racial and economic justice,https://abcnews.go.com/Entertainment/wireStory/spielberg-donates-genesis-prize-money-justice-nonprofits-76686346,2021-03-25T19:31:15Z
JAMEY KEATEN Associated Press,Blinken urges nations to add $2B more to UN vaccine program,U.S. Secretary of State Antony Blinken has appealed for other countries to inject $2 billion more to a U.N.-backed effort to ship coronavirus vaccines to the world’s poorest countries — at a time when rich countries have seized the lion’s share of them,https://abcnews.go.com/International/wireStory/blinken-urges-nations-add-2b-vaccine-program-77092134,2021-04-15T14:06:45Z
DAVID EGGERT Associated Press,CDC chief urges Michigan to 'close things down' amid spike,The director of the Centers for Disease Control and Prevention says Michigan should “close things down” to help address surging coronavirus infections,https://abcnews.go.com/Health/wireStory/cdc-chief-urges-michigan-close-things-amid-spike-77032036,2021-04-12T23:26:12Z
"Rick Klein, Averi Harper, Zohreen Shah",Corporate squeezes upend politics of voting rights: The Note,"The politics of voting rights has been upended in recent days -- and if there's a squeeze on corporate entities, the folks at MLB might know a thing or two about that.",https://abcnews.go.com/Politics/corporate-squeezes-upend-politics-voting-rights-note/story?id=76867291,2021-04-05T10:30:08Z
The Associated Press,Indiana nurse allegedly removed COVID-19 patient's oxygen,A southern Indiana nurse has been charged with practicing medicine without a license for allegedly removing a nursing home resident’s oxygen mask hours before he died from COVID-19 last year,https://abcnews.go.com/Health/wireStory/indiana-nurse-allegedly-removed-covid-19-patients-oxygen-76712461,2021-03-26T21:02:30Z
The Associated Press,Belgium pauses re-opening plans as virus infections mount,Prime Minister Alexander De Croo says Belgium faces a few “crucial weeks” as the number of coronavirus cases rise,https://abcnews.go.com/Health/wireStory/belgium-pauses-opening-plans-virus-infections-mount-76564447,2021-03-19T19:31:10Z
Matthew Vann,Fauci clashes with GOP lawmaker over when COVID restrictions should be eased,"The nation's top infectious disease expert, Dr. Anthony Fauci clashed with GOP Rep. Jim Jordan over when COVID restrictions should be eased.",https://abcnews.go.com/Politics/fauci-clashes-gop-lawmaker-covid-restrictions-eased/story?id=77097089,2021-04-15T20:10:24Z
WAYNE PARRY Associated Press,Smoking foes: Make COVID casino smoking ban permanent in NJ,"Health advocates say New Jersey’s temporary coronavirus-related ban on smoking in the Atlantic City casinos should be made permanent, and some state legislators say they'll push to make that happen",https://abcnews.go.com/US/wireStory/smoking-foes-make-covid-casino-smoking-ban-permanent-77097855,2021-04-15T17:43:27Z
PAT GRAHAM AP Sports Writer,AP source: MLB moving All-Star Game to Denver's Coors Field,"Major League Baseball plans to relocate the All-Star Game to Coors Field in Denver after pulling this year’s Midsummer Classic from Atlanta over objections to sweeping changes to Georgia’s voting laws, according to a person familiar with the decision",https://abcnews.go.com/Sports/wireStory/ap-source-mlb-moving-star-game-denvers-coors-76890385,2021-04-06T04:46:37Z
LISA MASCARO and ZEKE MILLER Associated Press,"Biden to address Congress under security, COVID restrictions",President Joe Biden's first address to a joint session of Congress will look like no other in recent memory,https://abcnews.go.com/Politics/wireStory/biden-address-congress-security-covid-restrictions-77070235,2021-04-14T16:57:44Z
TOM ODULA Associated Press,Tanzania: 45 people died stampede to see ex-president's body,Tanzanian police have said 45 people died in a stampede last week during a public viewing of the body of the country’s late President John Magufuli before he was buried,https://abcnews.go.com/International/wireStory/tanzania-45-people-died-stampede-presidents-body-76768075,2021-03-30T13:56:59Z
RUSS BYNUM and MICHELLE R. SMITH Associated Press,Nearly half of new US virus infections are in just 5 states,Nearly half of new coronavirus infections nationwide are in just five states — a situation that is putting pressure on the federal government to consider changing how it distributes vaccines by sending more doses to hot spots,https://abcnews.go.com/Health/wireStory/half-us-virus-infections-states-76906245,2021-04-06T19:44:18Z
DAVID RISING Associated Press,Officials urge vigilance as Germany sees 3rd infection wave,German health officials  are warning that the country’s latest eruption of coronavirus cases has the potential to be worse than the previous two last year,https://abcnews.go.com/Health/wireStory/officials-urge-vigilance-germany-sees-3rd-infection-wave-76701936,2021-03-26T13:02:25Z
ZEKE MILLER Associated Press,Aid groups call on Biden to develop plans to share vaccines,"A coalition of nongovernmental organizations is calling on President Joe Biden to develop plans to share an expected surplus of hundreds of millions of COVID-19 vaccine doses with the world, once U.S. demand for shots is met",https://abcnews.go.com/Health/wireStory/aid-groups-call-biden-develop-plans-share-vaccines-76701146,2021-03-26T12:31:24Z
ELLIOT SPAGAT Associated Press,"Expelled from US at night, migrant families weigh next steps","In one of Mexico’s most notorious cities for organized crime, migrants are expelled from the United States throughout the night",https://abcnews.go.com/International/wireStory/expelled-us-night-migrant-families-weigh-steps-76731473,2021-03-28T04:33:00Z
VESELIN TOSHKOV Associated Press,Virus pandemic overshadows Bulgarian parliamentary election,"After months of nationwide anti-government protests over corruption, stalled reforms and a stagnating economy in the EU’s poorest member state, Bulgarians are gearing up for a parliamentary election overshadowed by the deadly pandemic",https://abcnews.go.com/Health/wireStory/virus-pandemic-overshadows-bulgarian-parliamentary-election-76830591,2021-04-02T08:40:14Z
ROB GILLIES Associated Press,Canadian panel recommends AstraZeneca pause for under 55,A person familiar with the matter says Canada’s National Advisory Committee on Immunization is recommending a pause on AstraZeneca COVID-19 vaccinations for people under 55 for safety reasons,https://abcnews.go.com/International/wireStory/canadian-panel-recommends-astrazeneca-pause-55-76751765,2021-03-29T17:49:00Z
ANDREW SELSKY  Associated Press,GOP governors ignore Biden's latest plea on mask mandates,President Joe Biden’s pleas for states to stick with mask mandates to slow the spread of the coronavirus are being largely ignored,https://abcnews.go.com/Health/wireStory/gop-governors-ignore-bidens-latest-plea-mask-mandates-76775625,2021-03-30T20:10:36Z
TIM SULLIVAN and DENISE LAVOIE Associated Press,"Daunte Wright, slain by police, known as jokester, young dad","Twenty-year-old Daunte Wright was fatally shot by a police officer Sunday in the Minneapolis suburb of Brooklyn Center, after being pulled over for a minor traffic violation, setting off days of protests",https://abcnews.go.com/US/wireStory/daunte-wright-slain-police-jokester-young-dad-77084529,2021-04-15T04:21:17Z
LINDA A. JOHNSON AP Medical Writer,Johnson & Johnson COVID-19 vaccine batch fails quality check,Johnson & Johnson says a batch of its COVID-19 vaccine failed quality standards and can’t be used,https://abcnews.go.com/Business/wireStory/johnson-johnson-covid-19-vaccine-batch-fails-quality-76799269,2021-03-31T23:00:28Z
"Benjamin Siegel, Ben Gittleson",IRS delays tax filing deadline to May 17 because of COVID-related changes,The IRS said Wednesday it is delaying the April 15 tax filing deadline to May 17 because of COVID.,https://abcnews.go.com/Politics/irs-delays-tax-filing-deadline-17-covid-related/story?id=76517481,2021-03-17T21:59:58Z
LORI HINNANT Associated Press,AP Interview: Human rights champion turns to vaccine equity,A leading human rights expert who is taking over leadership at Amnesty International is tackling vaccine equity as one of the major issues confronting the world today,https://abcnews.go.com/Health/wireStory/ap-interview-human-rights-champion-turns-vaccine-equity-76911995,2021-04-07T00:40:16Z
Stephanie Ebbs,CDC says fully vaccinated Americans can resume low-risk travel,The CDC announced new guidance Friday for how and when fully vaccinated Americans should travel.,https://abcnews.go.com/Politics/cdc-fully-vaccinated-americans-resume-low-risk-travel/story?id=76834280,2021-04-02T15:30:18Z
DAVID BAUDER and MARINA VILLENEUVE Associated Press Writers,Fox weather forecaster Dean turns into fierce Cuomo critic,Fox News senior meteorologist Janice Dean has turned into one of New York Gov. Andrew Cuomo's fiercest critics after both of her in-laws died of the coronavirus last spring in elderly care facilities,https://abcnews.go.com/Entertainment/wireStory/fox-weather-forecaster-dean-turns-fierce-cuomo-critic-76602947,2021-03-22T12:40:00Z
The Associated Press,Bangladesh enforcing weeklong lockdown amid virus surge,"Bangladesh is enforcing a lockdown for a week, shutting shopping malls and transportation, to help curb the spread of coronavirus as the rate of infections and deaths have increased in recent weeks",https://abcnews.go.com/Health/wireStory/bangladesh-enforcing-weeklong-lockdown-amid-virus-surge-76874534,2021-04-05T06:39:14Z
The Associated Press,"Miami sets earlier curfew after spring break crowds, fights","Miami Beach officials are imposing an emergency 8 p.m.-6 a.m. curfew effective immediately, saying large, out-of-control spring break crowds crammed the beaches, trashed some restaurant properties and brawled in the streets",https://abcnews.go.com/Health/wireStory/miami-sets-earlier-curfew-spring-break-crowds-fights-76582999,2021-03-20T22:15:00Z
MANUEL VALDES Associated Press,"A year after COVID-19 superspreader, family finds closure","It’s been over a year since a choir practice in Washington state sickened 53 people and killed two, becoming one of the first known COVID-19 superspreader events in the United States",https://abcnews.go.com/Technology/wireStory/year-covid-19-superspreader-family-finds-closure-76964816,2021-04-09T04:07:01Z
The Associated Press,Southwest to recall flight attendants before summer season,"Southwest Airlines says it's bringing back more than 2,700 flight attendants who took leaves of absence last year",https://abcnews.go.com/Business/wireStory/southwest-recall-flight-attendants-summer-season-76956501,2021-04-08T21:31:45Z
The Associated Press,Ex-US vaccine chief fired over sexual harassment allegations,The former U.S. science adviser for COVID-19 vaccines has been fired as board chair of a medical research company over sexual harassment allegations,https://abcnews.go.com/Business/wireStory/us-vaccine-chief-fired-sexual-harassment-allegations-76656115,2021-03-24T16:51:41Z
JOE McDONALD AP Business Writer,Asian stocks fall after Wall St rises on tech gains,Asian stock markets have fallen after Wall Street rose on gains for tech companies and the U.S. Federal Reserve's promise of support for an economic recovery,https://abcnews.go.com/Business/wireStory/asian-stocks-fall-wall-st-rises-tech-gains-76623574,2021-03-23T06:06:15Z
Mina Kaji,"Royal Caribbean, Celebrity to resume North American cruises in June","Royal Caribbean, Celebrity to resume North American cruises in Junego.com",https://abcnews.go.com/Politics/royal-caribbean-celebrity-resume-north-american-cruises-june/story?id=76561188,2021-03-19T21:32:20Z
JUSTIN SPIKE Associated Press,Hungary to assist Slovakia in inspection of Russian vaccine,Slovakia’s deputy prime minister has asked Hungary for help inspecting doses of the Russian-made COVID-19 vaccine,https://abcnews.go.com/Health/wireStory/hungary-assist-slovakia-inspection-russian-vaccine-76972525,2021-04-09T14:31:30Z
DOUG FEINBERG AP Basketball Writer,Stanford holds off Arizona 54-53 to win women's NCAA title,"The Cardinal, coach Tara VanDerveer won first national championship in 29 years",https://abcnews.go.com/Sports/wireStory/stanford-holds-off-arizona-54-53-win-womens-76871234,2021-04-05T00:45:14Z
HILLEL ITALIE AP National Writer,"Books by Steinbeck, Alexie among most objected to in 2020","Despite the closing of physical libraries because of the pandemic, there were still calls from patrons and others to have certain books banned or restricted",https://abcnews.go.com/Entertainment/wireStory/books-steinbeck-alexie-objected-2020-76877747,2021-04-05T12:51:44Z
VIRGINA MAYO Associated Press,AP PHOTOS: Looking for solitude in pandemic times,"These Slow Cabins, set up the Belgian countryside, are the new way to vacation in pandemic times: in complete solitude and in the middle of nowhere",https://abcnews.go.com/Business/wireStory/ap-photos-solitude-pandemic-times-76817797,2021-04-01T19:14:47Z
The Associated Press,"Romanian woman, 104, says vaccine ""only way"" to end pandemic","A 104-year-old Romanian woman has received a second vaccine dose against COVID-19, becoming the oldest person in Romania’s capital of Bucharest to be fully inoculated against the disease",https://abcnews.go.com/Health/wireStory/romanian-woman-104-vaccine-end-pandemic-76735522,2021-03-28T16:45:00Z
Becky Perlow,"For people who can't get to a vaccination site, a Maryland-based mobile unit brings health, hope","For people who can't get to a vaccination site, a Maryland-based mobile unit brings health, hopego.com",https://abcnews.go.com/Politics/people-vaccination-site-maryland-based-mobile-unit-brings/story?id=76511860,2021-03-20T09:51:04Z
SAMUEL PETREQUIN Associated Press,Belgians breach virus rules as warm weather draws crowds,Belgium has an extra unexpected hurdle to overcome in its fight against the coronavirus: a bout of gorgeous weather,https://abcnews.go.com/International/wireStory/belgians-breach-virus-rules-warm-weather-draws-crowds-76785353,2021-03-31T10:13:29Z
DAVID CRARY and MARIAM FAM Associated Press,Holy days arrive for the faithful as pandemic eases in US,"For Christians across the U.S., Easter services on Sunday will reflect an extra measure of joy as the nation sees rising optimism after a year of pandemic",https://abcnews.go.com/US/wireStory/holy-days-arrive-faithful-pandemic-eases-us-76788225,2021-03-31T13:11:46Z
The Associated Press,FDA says pause of Johnson & Johnson COVID-19 vaccine to investigate clots to last 'matter of days',FDA says pause of Johnson & Johnson COVID-19 vaccine to investigate clots to last 'matter of days',https://abcnews.go.com/Health/wireStory/fda-pause-johnson-johnson-covid-19-vaccine-investigate-77044014,2021-04-13T14:25:17Z
Dr. Alexis E. Carrington,How NY hospital faced COVID devastation and came back from the brink,How NY hospital faced COVID devastation and came back from the brinkgo.com,https://abcnews.go.com/Health/ny-hospital-faced-covid-devastation-back-brink/story?id=76638912,2021-03-28T16:49:30Z
ELLIOT SPAGAT and NOMAAN MERCHANT Associated Press,"Over 4,000 migrants, many kids, crowded into Texas facility",The Biden administration for the first time has allowed journalists inside its main border detention facility for migrant children,https://abcnews.go.com/Politics/wireStory/4000-migrants-kids-crowded-texas-facility-76774403,2021-03-31T04:26:52Z
BASSEM MROUE Associated Press,"Syria says Assad, his wife have recovered from coronavirus","Syrian President Bashar Assad and his wife have recovered from COVID-19 and are returning to regular duties, three weeks after they tested positive for the coronavirus",https://abcnews.go.com/International/wireStory/syria-assad-wife-recovered-coronavirus-76763836,2021-03-30T07:38:15Z
LISA MASCARO AP Congressional Correspondent,Senate filibuster's racist past fuels arguments for its end,The Senate filibuster is coming under fresh scrutiny.,https://abcnews.go.com/Politics/wireStory/senate-filibusters-racist-past-fuels-arguments-end-76990021,2021-04-10T09:19:15Z
"Erin Schumaker, Sony Salzman",COVID-19 virus origin likely animal to human transmission: WHO report,The World Health Organization and China's joint report pointed to transmission from bats to another animal and then to humans as the most likely way the pandemic began.,https://abcnews.go.com/Health/covid-19-virus-origin-animal-human-transmission-report/story?id=76746997,2021-03-30T14:23:19Z
The Associated Press,"H&M swings to loss, affirms commitment to China market",Low-cost fashion brand Hennes & Mauritz AB reported an expected loss in the first quarter due to the pandemic,https://abcnews.go.com/International/wireStory/hm-swings-loss-affirms-commitment-china-market-76785878,2021-03-31T11:09:29Z
MARK KENNEDY AP Entertainment Writer,Classic Stage Company has a treat: Three 'Assassins' casts,"White House hopefuls may want to steer clear of Classic Stage Company next week: Not one or even two, but three casts of the dark musical “Assassins” are massing",https://abcnews.go.com/Entertainment/wireStory/classic-stage-company-treat-assassins-casts-76923641,2021-04-07T15:10:01Z
TODD RICHMOND Associated Press,Evers orders removal of slabs from UW System headquarters,Gov. Tony Evers is ordering workers to remove all concrete slabs around the entrances and exits of the University of Wisconsin System headquarters building after a slab somehow broke off and plunged to the sidewalk below over the weekend,https://abcnews.go.com/US/wireStory/evers-orders-removal-slabs-uw-system-headquarters-76981764,2021-04-09T20:06:46Z
The Associated Press,Thermo Fisher buying PPD in deal worth $17.4 billion,Thermo Fisher is buying clinical research company PPD in a deal valued at $17.4 billion,https://abcnews.go.com/Business/wireStory/thermo-fisher-buying-ppd-deal-worth-174-billion-77089888,2021-04-15T11:56:28Z
The Associated Press,"New U.S. guidance says vaccinated people can travel, but should still wear masks and take other COVID-19 precautions","New U.S. guidance says vaccinated people can travel, but should still wear masks and take other COVID-19 precautions",https://abcnews.go.com/Health/wireStory/us-guidance-vaccinated-people-travel-wear-masks-covid-76835470,2021-04-02T15:25:58Z
SAMUEL PETREQUIN Associated Press,Belgium reverts to strict lockdown amid spike in virus cases,Belgium is reintroducing strict lockdown measures in response to a worrying surge of new COVID-19 infections,https://abcnews.go.com/Health/wireStory/belgium-reverts-strict-lockdown-amid-spike-virus-cases-76652295,2021-03-24T13:51:12Z
EDITH M. LEDERER  Associated Press,UN chief warns that use of IEDs is increasing globally,U.N. Secretary-General Antonio Guterres is warning that the use of improvised explosive devices is increasing as conflicts become more urbanized and armed groups proliferate,https://abcnews.go.com/US/wireStory/chief-warns-ieds-increasing-globally-76954655,2021-04-08T20:20:24Z
The Associated Press,Slovak president asks premier to resign as way out of crisis,Slovakia’s president has asked Prime Minister Igor Matovic to step down and clear the way for a Cabinet reshuffle to defuse a political crisis triggered by a secret deal to buy Russia’s coronavirus vaccine,https://abcnews.go.com/International/wireStory/slovak-president-asks-premier-resign-crisis-76635396,2021-03-23T18:33:30Z
TERRY TANG Associated Press,"Asian Americans grieve, organize in wake of Atlanta attacks","Asian Americans were already worn down by a year of pandemic-fueled racist attacks when a white gunman was charged with killing eight people, most of them Asian women, at three Atlanta-area massage businesses",https://abcnews.go.com/US/wireStory/asian-americans-grieve-organize-wake-atlanta-attacks-76556377,2021-03-19T13:43:16Z
The Associated Press,ICU cases creep toward new peak in French virus surge,The number of patients in intensive care in France is fast approaching a new peak,https://abcnews.go.com/Health/wireStory/icu-cases-creep-peak-french-virus-surge-76744443,2021-03-29T10:01:58Z
ISABEL DEBRE Associated Press,Oil giant Saudi Aramco sees 2020 profits drop to $49 billion,Saudi Arabia’s state-backed oil giant Aramco says its profits nearly halved in 2020 to $49 billion,https://abcnews.go.com/Business/wireStory/oil-giant-saudi-aramco-sees-2020-profits-drop-76588648,2021-03-21T09:36:15Z
Bill Hutchinson,"COVID-19 variants put brakes on loosening restrictions in New Jersey, Murphy pauses reopening","COVID-19 variants put brakes on loosening restrictions in New Jersey, Murphy pauses reopeninggo.com",https://abcnews.go.com/Health/covid-19-variants-put-brakes-loosening-restrictions-jersey/story?id=76610698,2021-03-22T23:33:24Z
The Associated Press,Auto industry braces for more chip shortages after fire,A fire at a plant owned by Japanese chipmaker Renesas could deepen the ongoing global semiconductor shortage that has especially hampered automobile production,https://abcnews.go.com/Business/wireStory/auto-industry-braces-chip-shortages-fire-76610123,2021-03-22T17:43:00Z
Meredith Deliso,"AstraZeneca COVID-19 vaccine safe to use, European regulator says","The AstraZeneca vaccine is not linked to an increased risk of blood clots and its benefits outweigh the risks, the European Union’s drug regulatory agency said.",https://abcnews.go.com/International/astrazeneca-covid-19-vaccine-safe-european-regulator/story?id=76540035,2021-03-18T21:28:34Z
The Associated Press,Hawaii gets tourism surge as coronavirus rules loosen up,"Tourists are traveling to Hawaii in larger numbers than anticipated, and many are wandering around Waikiki without masks, despite a statewide mandate to wear them in public",https://abcnews.go.com/Business/wireStory/hawaii-tourism-surge-coronavirus-rules-loosen-76643280,2021-03-24T01:17:30Z
MARTIN CRUTSINGER AP Economics Writer,Powell says economy recovering but Fed support still needed,Federal Reserve Chairman Jerome Powell says the economic recovery from the coronavirus pandemic has progressed more quickly than expected,https://abcnews.go.com/Business/wireStory/powell-economy-recovering-fed-support-needed-76617723,2021-03-23T00:15:50Z
The Associated Press,Man accused of holding National Guard members at gunpoint,An Arizona man is accused of forcing off the road a National Guard envoy that was transporting COVID-19 vaccines in West Texas and then holding 11 guard members at gunpoint,https://abcnews.go.com/US/wireStory/man-accused-holding-national-guard-members-gunpoint-76636287,2021-03-23T19:16:57Z
JIM GOMEZ Associated Press,US backs Philippines in standoff over South China Sea reef,"The United States is backing the Philippines in a new standoff with Beijing in the South China Sea, where Manila has asked a Chinese fishing flotilla to leave a reef",https://abcnews.go.com/International/wireStory/us-backs-philippines-standoff-south-china-sea-reef-76624613,2021-03-23T07:43:09Z
ZEKE MILLER Associated Press,US recommends 'pause' for J&J vaccine over clot reports,The U.S. is recommending a “pause” in administration of the single-dose Johnson & Johnson COVID-19 vaccine to investigate reports of potentially dangerous blood clots,https://abcnews.go.com/Business/wireStory/us-recommends-pause-jj-vaccine-clot-reports-77041832,2021-04-13T11:57:43Z
The Associated Press,1 MLB player tests positive for COVID-19 in past week,"One major league player was positive for COVID-19 during the past week among 14,845 tests, a positive rate of 0.007%",https://abcnews.go.com/Sports/wireStory/mlb-player-tests-positive-covid-19-past-week-76561339,2021-03-19T17:54:59Z
LAURAN NEERGAARD and MIKE STOBBE AP Medical Writers,US weighs next steps for J&J virus shot amid clot mystery,U.S. health officials are weighing next steps as they investigate a handful of unusual blood clots in people who received Johnson & Johnson's COVID-19 vaccine,https://abcnews.go.com/Health/wireStory/us-weighs-steps-jj-virus-shot-amid-clot-77069620,2021-04-14T16:19:57Z
PAUL J. WEBER and NOMAAN MERCHANT Associated Press,Texas investigating abuse allegations at migrant facility,"Texas child welfare officials say they've received three reports of abuse and neglect at a San Antonio coliseum that is holding more than 1,600 immigrant teenagers who crossed the southern border",https://abcnews.go.com/US/wireStory/texas-investigating-abuse-allegations-migrant-facility-76937209,2021-04-08T01:38:00Z
JOSEPH WILSON Associated Press,"5,000 attend rock concert in Barcelona after COVID-19 screen","Five thousand music lovers are set to attend a rock concert in Barcelona after passing a COVID-19 screening, to test its effectiveness in preventing outbreaks at large cultural events",https://abcnews.go.com/Entertainment/wireStory/5000-attend-rock-concert-barcelona-covid-19-screen-76720661,2021-03-27T11:35:45Z
STAN CHOE AP Business Writer,Safety last: Risky investments soared at start of 2021,"Risky stocks seen as nearly untouchable a year ago burst to the market’s best performances during the first three months of 2021, headlining a fourth straight quarter of gains for the S&P 500",https://abcnews.go.com/Business/wireStory/safety-risky-investments-soared-start-2021-76810621,2021-04-01T14:10:30Z
ERIC TUCKER Associated Press,"After hack, officials draw attention to supply chain threats",The U.S. government is working to draw attention to supply chain vulnerabilities,https://abcnews.go.com/Business/wireStory/hack-officials-draw-attention-supply-chain-threats-76810394,2021-04-01T14:04:29Z
DÁNICA COTO and EDITH M. LEDERER Associated Press,Humanitarian crisis feared in St. Vincent amid eruptions,Ongoing volcanic eruptions have displaced about 20% of people in the eastern Caribbean island of St. Vincent as a U.N. official warns of a growing humanitarian crisis,https://abcnews.go.com/International/wireStory/humanitarian-crisis-feared-st-vincent-amid-eruptions-77074453,2021-04-14T19:23:01Z
DAVID McHUGH AP Business Writer,Saudi minister urges caution on oil production levels,The oil cartel OPEC and allied countries are meeting to decide production levels that could have an impact on gas prices at the pump,https://abcnews.go.com/Business/wireStory/saudi-minister-urges-caution-oil-production-levels-76810087,2021-04-01T13:39:33Z
DAVID KEYTON Associated Press,Happiness Report: World shows resilience in face of COVID19,"An annual report on happiness around the world suggests the coronavirus pandemic has not crushed people’s optimism about the future after a year of loneliness, anxiety, lockdowns, illness and death",https://abcnews.go.com/Health/wireStory/happiness-report-world-shows-resilience-face-covid19-76557940,2021-03-19T15:03:45Z
SAMUEL PETREQUIN Associated Press,EU sets out virus pass plan to allow free travel by summer,The European Union’s executive body has proposed the introduction of coronavirus passes to let its 450 million residents travel freely across the 27-nation bloc by the summer,https://abcnews.go.com/Business/wireStory/eu-sets-virus-pass-plan-free-travel-summer-76507584,2021-03-17T12:04:38Z
DAVID KOENIG AP Airlines Writer,"A $1.2 billion loss for Delta, but recovery is on the radar","Delta Air Lines says it lost $1.2 billion in the first quarter, but the airline thinks it can be profitable by late summer unless there's a resurgence of COVID-19",https://abcnews.go.com/Business/wireStory/12-billion-loss-delta-recovery-radar-77092214,2021-04-15T14:21:01Z
LUIS ANDRES HENAO and JESSIE WARDARSKI Associated Press,Church in NY virus epicenter leads congregants out of sorrow,The depth of the sorrows of Our Lady of Sorrows has become apparent in the months since this church was a major hotspot in New York City’s roaring coronavirus contagion,https://abcnews.go.com/Health/wireStory/church-ny-virus-epicenter-leads-congregants-sorrow-76696548,2021-03-26T04:05:20Z
JOE McDONALD AP Business Writer,Asian stocks mixed after Wall St rises on tech gains,Asian stock markets are mixed after Wall Street rose on gains for tech companies and the U.S. Federal Reserve's promise of support for an economic recovery,https://abcnews.go.com/Business/wireStory/asian-stocks-mixed-wall-st-rises-tech-gains-76622443,2021-03-23T04:24:41Z
DAVID SHARP and MARIAM FAM Associated Press,"Islamic leaders battle misconception about vaccines, fasting",Islamic leaders are spreading the word ahead of Ramadan that it’s OK to be vaccinated for the coronavirus during fasting for the most sacred month of the year for Muslims,https://abcnews.go.com/Health/wireStory/islamic-leaders-battle-misconception-vaccines-fasting-76970962,2021-04-09T13:14:39Z
"Aaron Katersky, Emily Shapiro",New York looks to reopen Broadway in September,On Thursday New York City's mayor announced that he expects Broadway to return this fall.,https://abcnews.go.com/Health/york-city-reopen-broadway-september-city-launches-vaccine/story?id=76677450,2021-03-25T15:30:58Z
EDITH M. LEDERER Associated Press,Russia tries to ban Kosovo flag at UN -- unsuccessfully,Russia has tried for the first time to prevent Kosovo’s representative from speaking at the U.N. Security Council with the country’s flag in the background,https://abcnews.go.com/US/wireStory/russia-ban-kosovo-flag-unsuccessfully-77054233,2021-04-13T22:52:24Z
